#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 10 20 01 50 104  4.5  5.4  1.32  8.33  6.48  20  996.7   5.3   8.9   2.9 99.0 99.00
2018 10 20 02 50  91  4.6  5.6  1.22  8.33  5.94  18  996.1   5.6   8.9   3.5 99.0 99.00
2018 10 20 03 50  96  5.0  6.4  1.35  8.33  5.90  13  995.8   5.5   8.9   3.4 99.0 99.00
2018 10 20 04 50  98  5.2  6.4  1.39  7.69  5.62  11  995.6   5.7   8.9   3.1 99.0 99.00
2018 10 20 05 50  94  6.0  7.3  1.41  7.69  5.59   8  995.5   5.5   8.8   3.7 99.0 99.00
2018 10 20 06 50  87  6.5  7.6  1.49  8.33  5.69  13  995.4   5.7   8.9   4.3 99.0 99.00
2018 10 20 07 50  95  5.8  7.0  1.53  7.69  5.72   6  995.3   6.1   8.9   3.9 99.0 99.00
2018 10 20 08 50  92  6.1  7.2  1.49  7.69  5.64 358  995.1   6.6   8.9   2.4 99.0 99.00
2018 10 20 09 50  92  5.2  6.4  1.55  7.69  5.65   3  995.0   6.8   8.8   1.2 99.0 99.00
2018 10 20 10 50 108  5.0  6.2  1.64  7.69  5.74   2  994.6   6.8   8.8   2.7 99.0 99.00
2018 10 20 11 50  74  5.5  6.8  1.51  8.33  5.74  16  994.4   6.6   8.8   3.3 99.0 99.00
2018 10 20 12 50  80  2.4  3.5  1.59  8.33  5.80  12  994.2   6.2   8.9   2.6 99.0 99.00
2018 10 20 13 50  89  4.9  5.8  1.67  8.33  6.02  13  994.1   6.7   8.9   2.4 99.0 99.00
2018 10 20 14 50  62  5.3  6.2  1.61  8.33  5.96  24  993.8   6.6   8.9   2.9 99.0 99.00
2018 10 20 15 50  71  4.6  5.6  1.65  8.33  6.06  18  993.9   6.7   8.9   2.1 99.0 99.00
2018 10 20 16 50  76  5.8  6.9  1.52  6.25  5.84 158  994.0   6.8   8.9   2.6 99.0 99.00
2018 10 20 17 50  56  4.9  6.3  1.68  8.33  5.78  17  994.3   6.9   8.9   2.2 99.0 99.00
2018 10 20 18 50  31  7.7  8.7  1.60  8.33  5.72   4  994.3   5.8   8.9   3.2 99.0 99.00
2018 10 20 19 50  43  5.2  6.5  1.52  7.14  5.71 135  994.7   6.6   8.8   2.1 99.0 99.00
2018 10 20 20 50  29  7.1  8.3  1.48  8.33  5.74   3  994.9   6.2   8.8   2.4 99.0 99.00
2018 10 20 21 50  15  5.5  6.8  1.50  7.69  5.83   4  994.9   6.6   8.8   1.0 99.0 99.00
2018 10 20 22 50  15  4.7  5.7  1.60  7.69  6.24 355  994.9   6.5   8.8   0.1 99.0 99.00
2018 10 20 23 50 347  5.0  6.0  1.58  8.33  6.27 335  994.9   6.5   8.8  -0.1 99.0 99.00
2018 10 21 00 50 337  4.7  6.4  1.56  7.69  6.44 343  994.6   6.4   8.8  -0.8 99.0 99.00
2018 10 21 01 50 336  4.4  5.7  1.68  7.69  6.78 352  994.5   6.5   8.8   0.4 99.0 99.00
2018 10 21 02 50 326  5.0  6.4  1.78 12.90  7.58 246  994.5   6.7   8.8   1.5 99.0 99.00
2018 10 21 03 50 302  7.1  8.7  1.71 13.79  7.17 249  994.1   6.6   8.8   3.5 99.0 99.00
2018 10 21 04 50 296  6.5  8.1  1.80 13.79  7.29 242  994.1   6.3   8.8   4.9 99.0 99.00
2018 10 21 05 50 327  7.3  9.0  1.85 12.12  7.19 245  994.0   7.2   8.8   4.9 99.0 99.00
2018 10 21 06 50 342  6.6  8.6  1.99 12.90  7.09 253  994.0   7.3   8.8   5.3 99.0 99.00
2018 10 21 07 50 330  8.7 10.5  1.97 12.90  6.52 257  993.7   7.6   8.8   5.0 99.0 99.00
2018 10 21 08 50 350  9.2 10.3  2.19 13.79  6.74 250  993.7   7.8   8.8   4.9 99.0 99.00
2018 10 21 09 50  10  8.8 10.9  1.93 12.90  6.31 250  994.3   8.0   8.8   5.1 99.0 99.00
2018 10 21 10 50  14  9.3 11.3  2.20 12.12  6.30 248  994.9   7.9   8.8   5.4 99.0 99.00
2018 10 21 11 50  20  9.5 11.4  2.27 12.90  6.52 262  995.4   7.8   8.8   5.0 99.0 99.00
2018 10 21 12 50  10  8.4 10.6  2.21 12.12  6.39 249  996.1   7.9   8.7   4.9 99.0 99.00
2018 10 21 13 50   1  8.7 10.9  2.23  7.69  6.26 344  996.6   7.7   8.7   5.3 99.0 99.00
2018 10 21 14 50 356 10.9 13.1  2.24 12.12  6.35 244  996.9   8.1   8.7   4.8 99.0 99.00
2018 10 21 15 50 352  9.7 11.5  2.34  7.69  6.15 346  997.6   8.2   8.6   3.9 99.0 99.00
2018 10 21 16 50 346 10.4 12.8  2.13  7.14  5.89 347  998.2   8.3   8.6   4.0 99.0 99.00
2018 10 21 17 50 338 10.2 12.4  2.14  6.67  5.97 344  998.6   8.0   8.7   4.5 99.0 99.00
2018 10 21 18 50 341  9.4 11.3  2.17  6.67  5.73 353  999.2   7.8   8.7   5.1 99.0 99.00
2018 10 21 19 50 350  9.8 11.9  2.24  7.14  5.71 351  999.8   7.9   8.7   5.2 99.0 99.00
2018 10 21 20 50 358 10.1 12.2  2.25  7.14  5.71 336 1000.3   7.2   8.7   4.3 99.0 99.00
2018 10 21 21 50 347 10.4 13.0  2.59  7.14  6.03 347 1000.6   8.2   8.6   3.9 99.0 99.00
2018 10 21 22 50 345 10.8 13.0  2.68  7.14  6.03 350 1000.8   8.2   8.7   3.2 99.0 99.00
2018 10 21 23 50 333 10.6 13.6  2.55  7.14  5.82 349 1001.1   8.2   8.7   3.9 99.0 99.00
2018 10 22 00 50 331 10.2 12.6  2.54  7.69  6.24 346 1001.4   7.9   8.7   4.0 99.0 99.00
2018 10 22 01 50 329  9.1 11.1  2.81  8.33  6.46 333 1001.9   7.1   8.7   3.8 99.0 99.00
2018 10 22 02 50 324 10.3 12.3  2.55  6.67  6.17 351 1002.0   7.8   8.7   3.0 99.0 99.00
2018 10 22 03 50 313 10.1 11.7  2.81  8.33  6.52 355 1002.2   7.7   8.7   2.3 99.0 99.00
2018 10 22 04 50 302  9.1 10.9  2.64  8.33  6.38 347 1002.5   7.2   8.6   3.5 99.0 99.00
2018 10 22 05 50 322  9.4 11.0  2.54  8.33  6.31 347 1002.8   7.1   8.6   3.4 99.0 99.00
2018 10 22 06 50 314  8.4 10.5  2.81  8.33  6.50 355 1003.0   6.5   8.6   3.3 99.0 99.00
2018 10 22 07 50 319  8.5 10.6  2.70  9.09  6.45 340 1003.1   7.2   8.6   3.6 99.0 99.00
2018 10 22 08 50 320  9.0 10.6  3.06  8.33  6.62   9 1003.1   7.2   8.6   3.3 99.0 99.00
2018 10 22 09 50 316  7.9  9.1  2.85  9.09  6.56  24 1003.3   7.4   8.6   3.3 99.0 99.00
2018 10 22 10 50 307  9.1 10.9  2.73  8.33  6.46   1 1003.1   7.1   8.6   3.7 99.0 99.00
2018 10 22 11 50 316  9.1 11.1  2.78  9.09  6.52  29 1002.9   7.1   8.6   3.9 99.0 99.00
2018 10 22 12 50 315  9.7 12.1  2.56 10.00  6.28  47 1002.8   7.1   8.6   2.5 99.0 99.00
2018 10 22 13 50 323  8.9 11.3  2.70  9.09  6.58  30 1002.6   7.0   8.6   3.0 99.0 99.00
2018 10 22 14 50 316 10.2 13.0  2.67  8.33  6.34  21 1002.2   7.3   8.6   2.4 99.0 99.00
2018 10 22 15 50 321 10.5 11.9  2.72  9.09  6.48  27 1002.2   7.1   8.6   2.1 99.0 99.00
2018 10 22 16 50 319  8.9 10.6  2.61  9.09  6.19  35 1002.2   6.8   8.5   3.1 99.0 99.00
2018 10 22 17 50 316 10.3 12.3  2.56  8.33  6.32  40 1001.7   6.9   8.5   2.5 99.0 99.00
2018 10 22 18 50 321 10.3 13.3  2.70  9.09  6.27  19 1001.7   6.4   8.5   2.2 99.0 99.00
2018 10 22 19 50 309  9.6 15.4  2.66  9.09  6.26  17 1001.6   6.9   8.5   1.8 99.0 99.00
2018 10 22 20 50 285  8.8 11.0  2.77  8.33  6.32  14 1001.8   6.0   8.5   3.5 99.0 99.00
2018 10 22 21 50 294  9.4 11.0  2.55  8.33  6.16   2 1001.4   6.3   8.5   2.5 99.0 99.00
2018 10 22 22 50 282  8.7 10.2  2.53  7.69  6.08 352 1000.9   6.0   8.5   3.4 99.0 99.00
2018 10 22 23 50 291  8.3 10.3  2.17  8.33  5.72  15 1000.5   6.5   8.5   2.7 99.0 99.00
2018 10 23 00 50 289  8.1  9.9  2.17  9.09  5.88 347  999.9   6.4   8.5   2.2 99.0 99.00
2018 10 23 01 50 296  7.5  8.7  2.21  8.33  5.95 359  999.3   6.3   8.6   1.3 99.0 99.00
2018 10 23 02 50 287  7.0  8.4  2.09  7.69  5.90 351  998.9   6.2   8.6   2.6 99.0 99.00
2018 10 23 03 50 300  6.2 12.5  1.87  7.69  5.77 338  998.6   6.0   8.6   1.8 99.0 99.00
2018 10 23 04 50 288  6.5  7.6  1.89  8.33  5.85 360  998.4   6.1   8.5   2.8 99.0 99.00
2018 10 23 05 50 300  5.7  6.8  1.81  8.33  5.93 355  998.3   6.3   8.5   3.0 99.0 99.00
2018 10 23 06 50 311  8.7 10.9  1.72  7.69  5.45 350  997.9   6.0   8.5   2.8 99.0 99.00
2018 10 23 07 50 342 10.1 12.1  1.83  8.33  5.60 343  997.5   5.9   8.5   3.1 99.0 99.00
2018 10 23 08 50 336  7.6  9.3  1.87  8.33  5.83 340  997.4   6.3   8.5   1.8 99.0 99.00
2018 10 23 09 50 339  8.5  9.9  2.19  9.09  6.08 334  997.2   6.1   8.5   1.8 99.0 99.00
2018 10 23 10 50 336  9.9 11.5  2.36  9.09  6.09 337  996.7   6.0   8.5   2.3 99.0 99.00
2018 10 23 11 50 317  8.9 11.6  2.52  9.09  6.21 347  996.5   6.0   8.5   1.2 99.0 99.00
2018 10 23 12 50 321 10.4 12.3  2.60  9.09  6.27 351  995.8   6.5   8.5   1.3 99.0 99.00
2018 10 23 13 50 316 10.6 12.7  2.59  9.09  6.12 350  995.2   6.6   8.5   1.9 99.0 99.00
2018 10 23 14 50 314 11.1 13.5  2.79 10.00  6.43 359  994.5   6.5   8.5   2.7 99.0 99.00
2018 10 23 15 50 313 12.0 14.5  2.83  9.09  6.25 352  994.0   6.2   8.5   3.1 99.0 99.00
2018 10 23 16 50 312 12.7 15.2  2.88  9.09  6.13 358  993.4   5.7   8.5   2.4 99.0 99.00
2018 10 23 17 50 321 12.5 15.3  3.12  6.67  6.40 335  992.9   6.8   8.5   3.0 99.0 99.00
2018 10 23 18 50 325 15.4 19.1  3.10  9.09  6.40 350  992.4   6.6   8.4   1.8 99.0 99.00
2018 10 23 19 50 322 13.9 17.5  3.62  9.09  6.65 360  992.7   6.1   8.4   2.4 99.0 99.00
2018 10 23 20 50 334 15.6 18.5  3.72 10.00  6.96 360  992.4   5.9   8.4   2.0 99.0 99.00
2018 10 23 21 50 329 15.6 18.6  4.98 10.00  7.85 356  992.3   5.7   8.4   2.9 99.0 99.00
2018 10 23 22 50 333 14.7 18.8  5.09 10.81  8.09 357  992.4   5.8   8.4   3.2 99.0 99.00
2018 10 23 23 50 336 15.0 19.7  5.98 10.81  8.44 357  992.3   5.8   8.4   3.7 99.0 99.00
2018 10 24 00 50 335 15.8 19.8  5.44 11.43  8.16 360  992.4   5.6   8.4   3.1 99.0 99.00
2018 10 24 01 50 330 14.8 18.3  5.34 11.43  8.07   2  992.9   6.2   8.4   2.3 99.0 99.00
2018 10 24 02 50 331 15.1 17.9  4.91 11.43  7.86 358  993.3   6.5   8.4   1.3 99.0 99.00
2018 10 24 03 50 334 14.7 17.7  5.05 12.12  7.94 353  994.1   6.2   8.4   1.6 99.0 99.00
2018 10 24 04 50 336 13.6 16.2  4.71 11.43  7.60   2  994.9   6.1   8.4   2.0 99.0 99.00
2018 10 24 05 50 334 13.6 17.8  4.60 11.43  7.53   5  995.4   6.5   8.3   1.3 99.0 99.00
2018 10 24 06 50 323 12.9 16.2  4.13 11.43  7.34   7  996.1   6.4   8.3   0.5 99.0 99.00
2018 10 24 07 50 334 13.5 17.7  3.94 10.00  7.09   1  996.6   5.8   8.3   1.2 99.0 99.00
2018 10 24 08 50 336 10.4 13.0  3.84  9.09  7.06 357  997.4   5.5   8.3   1.3 99.0 99.00
2018 10 24 09 50 316 12.6 14.8  3.82 10.00  7.07   2  997.5   5.4   8.3   1.2 99.0 99.00
2018 10 24 10 50 330 13.2 17.4  3.51  9.09  6.76 351  997.7   4.0   8.3   1.7 99.0 99.00
2018 10 24 11 50 311 11.9 14.5  3.55 10.00  6.88   2  997.7   6.2   8.3  -0.3 99.0 99.00
2018 10 24 12 50 308 12.1 14.8  3.33  8.33  6.37 346  997.9   6.0   8.3  -0.9 99.0 99.00
2018 10 24 13 50 315 12.4 14.8  3.20  9.09  6.51 358  997.8   6.1   8.3  -1.8 99.0 99.00
2018 10 24 14 50 306 10.6 12.8  3.28  9.09  6.47   1  997.9   6.1   8.3  -0.4 99.0 99.00
2018 10 24 15 50 303 10.3 12.4  3.27  9.09  6.48 347  997.9   6.1   8.3   1.2 99.0 99.00
2018 10 24 16 50 291  9.7 11.5  3.16  9.09  6.54 350  997.9   5.9   8.3   1.1 99.0 99.00
2018 10 24 17 50 285  9.0 11.1  2.79  9.09  6.26 352  997.8   6.2   8.2   0.0 99.0 99.00
2018 10 24 18 50 271  7.5  9.1  2.74  9.09  6.38 345  997.6   5.9   8.2   0.5 99.0 99.00
2018 10 24 19 50 273  8.9 11.9  2.58  9.09  6.38 352  997.3   5.1   8.2   1.4 99.0 99.00
2018 10 24 20 50 254  6.2 10.5  2.46  9.09  6.22 339  997.0   4.8   8.2   1.8 99.0 99.00
2018 10 24 21 50 303  4.6  5.9  2.45  9.09  6.35 338  996.5   3.9   8.2   1.9 99.0 99.00
2018 10 24 22 50 230  4.6  7.2  2.45  9.09  6.41 349  996.0   3.1   8.2   1.6 99.0 99.00
2018 10 24 23 50 186  1.6  2.8  2.26  9.09  6.45 343  995.2   3.7   8.3   1.8 99.0 99.00
2018 10 25 00 50 295  2.0  3.1  2.20  9.09  6.32 353  994.5   4.2   8.3   1.6 99.0 99.00
2018 10 25 01 50 256  7.4  8.9  2.19  8.33  6.28 340  993.7   4.3   8.3   1.7 99.0 99.00
2018 10 25 02 50 286  7.3  9.1  2.17  8.33  6.27 328  993.5   4.0   8.3   1.4 99.0 99.00
2018 10 25 03 50 326  6.6  8.2  2.28  7.69  6.36 311  993.8   3.2   8.2   1.7 99.0 99.00
2018 10 25 04 50 326  5.2  6.5  2.53  7.69  6.75 309  994.2   3.9   8.3   1.3 99.0 99.00
2018 10 25 05 50 338  5.5  6.9  2.42  7.69  6.60 288  994.8   4.5   8.2   2.0 99.0 99.00
2018 10 25 06 50   4 10.9 12.6  2.76  8.33  6.95 302  995.1   4.4   8.2   2.5 99.0 99.00
2018 10 25 07 50   1  6.8  8.5  3.14  8.33  7.52 308  996.1   5.2   8.2   1.9 99.0 99.00
2018 10 25 08 50 347  9.2 11.1  3.28 10.00  7.83 268  996.7   6.2   8.2   0.0 99.0 99.00
2018 10 25 09 50 337  8.3 10.3  3.40 10.00  7.68 273  997.1   6.1   8.2  -0.4 99.0 99.00
2018 10 25 10 50 313 10.3 12.6  3.29 10.81  7.34 271  997.1   4.7   8.3   2.9 99.0 99.00
2018 10 25 11 50 341 12.1 14.7  3.34 11.43  7.32 267  997.0   5.6   8.4   3.6 99.0 99.00
2018 10 25 12 50 340 11.0 14.6  3.16 11.43  6.82 264  997.6   5.7   8.4   3.5 99.0 99.00
2018 10 25 13 50 346 12.3 15.3  3.42 10.00  7.19 281  997.8   6.9   8.4   2.8 99.0 99.00
2018 10 25 14 50 343 13.9 16.8  3.49  9.09  6.80 303  998.6   6.5   8.4   2.6 99.0 99.00
2018 10 25 15 50 348 12.3 15.6  3.73 10.81  7.06 280  999.8   7.2   8.4   2.1 99.0 99.00
2018 10 25 16 50 343 14.4 18.8  4.00 10.81  7.32 282 1000.7   6.6   8.4   3.0 99.0 99.00
2018 10 25 17 50 336 12.3 14.6  4.65 12.12  7.92 286 1002.1   6.5   8.4   3.3 99.0 99.00
2018 10 25 18 50 340 12.7 16.0  5.30 12.90  8.54 285 1003.0   6.8   8.4   3.2 99.0 99.00
2018 10 25 19 50 347 12.7 16.4  5.44 12.90  8.63 287 1004.2   6.7   8.4   3.2 99.0 99.00
2018 10 25 20 50 357 13.0 16.2  4.98 12.90  8.27 275 1005.3   5.4   8.4   3.8 99.0 99.00
2018 10 25 21 50 345 12.4 14.8  4.96 10.81  7.97 298 1006.2   6.5   8.4   2.7 99.0 99.00
2018 10 25 22 50 341 13.4 16.3  4.68 12.12  7.99 301 1006.8   6.2   8.4   2.0 99.0 99.00
2018 10 25 23 50 330 12.2 15.4  4.98 12.90  8.16 323 1007.6   5.8   8.3   2.1 99.0 99.00
2018 10 26 01 50 328 13.4 18.0  4.91 12.12  8.10 333 1008.5   5.0   8.3   2.6 99.0 99.00
2018 10 26 02 50 340 11.9 17.0  5.23 12.12  8.25 328 1009.0   5.4   8.3   1.6 99.0 99.00
2018 10 26 03 50 331 12.9 15.6  4.77 12.12  7.92 342 1009.3   6.1   8.3   1.4 99.0 99.00
2018 10 26 04 50 343 13.1 16.1  5.02 12.12  8.34 336 1009.9   5.8   8.3   1.3 99.0 99.00
2018 10 26 05 50 338 13.2 15.7  4.87 12.12  8.09 334 1010.5   5.1   8.3   1.4 99.0 99.00
2018 10 26 06 50 330 14.1 18.0  4.88 12.12  7.98 332 1010.6   5.8   8.3   1.1 99.0 99.00
2018 10 26 07 50 323 14.2 17.0  4.82 10.00  7.94 325 1010.6   5.7   8.3   1.2 99.0 99.00
2018 10 26 08 50 326 13.6 16.5  4.93 11.43  8.04 336 1011.0   5.6   8.2   1.7 99.0 99.00
2018 10 26 09 50 332 13.1 16.2  5.21 11.43  8.40 329 1011.3   5.6   8.2   1.4 99.0 99.00
2018 10 26 10 50 328 13.3 17.4  5.59 12.12  8.53 339 1011.7   3.9   8.2   1.9 99.0 99.00
2018 10 26 11 50 330 11.4 16.1  5.21 12.12  8.20 343 1011.6   5.2   8.2   1.7 99.0 99.00
2018 10 26 12 50 322 13.1 16.1  4.93 10.81  7.96 336 1011.5   5.3   8.2   1.6 99.0 99.00
2018 10 26 13 50 338 14.4 18.0  5.69 12.12  8.47 343 1011.7   4.6   8.2   2.3 99.0 99.00
2018 10 26 14 50 322 13.2 16.6  5.64 12.12  8.41 337 1011.9   5.5   8.2   2.5 99.0 99.00
2018 10 26 15 50 336 13.2 17.2  4.85 11.43  7.88 347 1012.0   5.7   8.1   1.4 99.0 99.00
2018 10 26 16 50 331 13.4 17.0  5.02 11.43  8.12 353 1012.4   5.8   8.1   1.8 99.0 99.00
2018 10 26 17 50 340 13.4 17.3  4.85 11.43  7.96 334 1012.7   6.0   8.1   1.8 99.0 99.00
2018 10 26 18 50 338 12.3 15.1  4.64 11.43  7.68 339 1013.2   5.6   8.1   1.6 99.0 99.00
2018 10 26 19 50 336 11.6 14.3  4.53 12.12  7.89 344 1013.7   6.2   8.1   1.4 99.0 99.00
2018 10 26 20 50 339 10.7 12.7  4.58 12.12  7.69 353 1014.3   6.2   8.1  -0.2 99.0 99.00
2018 10 26 21 50 334 10.7 13.2  4.23 12.12  7.91 345 1014.5   6.1   8.1   0.4 99.0 99.00
2018 10 26 22 50 333 10.3 12.6  4.11 10.00  7.75 356 1014.8   6.2   8.1  -0.8 99.0 99.00
2018 10 26 23 50 339 10.3 12.3  4.75 11.43  8.44 338 1014.8   6.1   8.1  -0.2 99.0 99.00
2018 10 27 00 50 333  9.4 11.7  4.54 11.43  8.06 353 1015.1   5.8   8.1  -0.8 99.0 99.00
2018 10 27 01 50 341 10.5 13.2  4.01 11.43  7.69 345 1015.4   5.2   8.0   0.7 99.0 99.00
2018 10 27 02 50 355 10.0 12.1  3.94 10.81  7.54 347 1015.4   5.5   8.0  -0.1 99.0 99.00
2018 10 27 03 50 359 10.2 12.9  3.76 10.81  7.39 347 1015.7   4.9   8.0  -0.1 99.0 99.00
2018 10 27 04 50 346  9.9 12.2  3.42 10.81  6.99 344 1016.0   5.1   8.0  -0.3 99.0 99.00
2018 10 27 05 50 360  9.4 12.1  3.72 10.81  7.36 350 1016.4   5.5   8.0  -1.6 99.0 99.00
2018 10 27 06 50 352 10.9 13.3  3.07  8.33  6.80 357 1016.4   5.3   8.0  -1.3 99.0 99.00
2018 10 27 07 50   9  9.6 12.2  3.09 10.81  6.80 354 1016.8   5.2   8.0  -1.7 99.0 99.00
2018 10 27 08 50 360 10.6 13.0  3.36 10.81  7.15 358 1017.0   5.1   8.0  -1.7 99.0 99.00
2018 10 27 09 50 358  9.2 11.6  3.21 10.00  7.07 356 1017.6   5.1   8.1  -1.5 99.0 99.00
2018 10 27 10 50 352  8.8 11.7  3.16 10.00  7.27 352 1018.0   4.8   8.1  -1.8 99.0 99.00
2018 10 27 11 50 360  9.0 11.7  3.11 10.81  6.79 351 1017.9   4.7   8.1  -3.0 99.0 99.00
2018 10 27 12 50 359  9.0 11.1  2.99 10.00  6.91 348 1018.0   4.7   8.1  -2.5 99.0 99.00
2018 10 27 13 50 357  8.8 11.1  3.05 10.00  6.92 343 1018.3   4.6   8.1  -1.1 99.0 99.00
2018 10 27 14 50 350  9.2 12.0  3.18 10.00  7.10 350 1018.4   4.5   8.0  -2.7 99.0 99.00
2018 10 27 15 50 360  7.9 10.0  2.96 10.00  6.93 349 1018.6   4.7   8.0  -2.5 99.0 99.00
2018 10 27 16 50  14  9.6 11.7  3.14 10.00  7.08 352 1018.6   4.5   8.0  -2.6 99.0 99.00
2018 10 27 17 50  17  8.2 11.4  2.84 10.00  6.77 357 1018.9   4.5   8.0  -3.1 99.0 99.00
2018 10 27 18 50  11  7.8  9.8  2.58 10.00  6.69 352 1019.4   4.7   8.0  -1.9 99.0 99.00
2018 10 27 19 50  19  7.0 10.4  2.77 10.00  6.89 351 1019.9   4.7   8.0  -3.2 99.0 99.00
2018 10 27 20 50  14  7.2  9.3  2.83 10.00  6.99 356 1019.9   4.8   8.0  -1.9 99.0 99.00
2018 10 27 21 50  15  7.9 10.0  2.51 10.00  6.68 352 1019.9   5.0   7.9  -1.3 99.0 99.00
2018 10 27 22 50  32  6.1  8.2  3.00 10.00  7.16 349 1020.1   4.2   7.9  -0.6 99.0 99.00
2018 10 27 23 50  17  7.5  9.6  2.80  9.09  6.84 351 1019.7   5.1   7.9  -1.5 99.0 99.00
2018 10 28 00 50  39  6.7  8.8  2.73  9.09  6.96 352 1019.6   4.9   8.0  -0.2 99.0 99.00
2018 10 28 01 50   7  6.4  8.6  2.74  9.09  7.09 350 1019.7   4.8   8.0  -0.9 99.0 99.00
2018 10 28 02 50  14  6.8  8.3  2.52  9.09  6.58 350 1019.7   4.8   8.0  -1.4 99.0 99.00
2018 10 28 03 50 343  5.3  6.9  2.38  9.09  6.34 354 1020.1   3.8   8.0   0.4 99.0 99.00
2018 10 28 04 50  18  7.8  9.5  2.33  9.09  6.53   1 1020.2   4.4   8.0   1.1 99.0 99.00
2018 10 28 05 50  62  6.0  7.4  2.27  9.09  6.57 358 1020.7   3.2   8.0   0.8 99.0 99.00
2018 10 28 06 50  11  7.1  8.9  2.42 10.00  6.94   5 1020.7   4.5   8.0  -0.8 99.0 99.00
2018 10 28 07 50   5  5.5  7.2  2.08  9.09  6.55 357 1020.7   4.6   8.0  -2.4 99.0 99.00
2018 10 28 08 50  21  4.9  7.1  2.17 10.00  6.86  12 1020.8   4.6   8.0  -3.1 99.0 99.00
2018 10 28 09 50  59  6.1  7.3  2.11 10.00  6.70  10 1020.8   3.7   8.0   0.7 99.0 99.00
2018 10 28 10 50  31  6.9  8.2  1.91 10.00  6.09   1 1020.7   4.2   8.0  -1.8 99.0 99.00
2018 10 28 11 50  30  6.8  8.8  1.91  9.09  6.35   4 1020.5   4.6   8.0  -2.0 99.0 99.00
2018 10 28 12 50  24  5.4  6.9  1.91  8.33  6.36   4 1020.5   4.6   8.1  -2.8 99.0 99.00
2018 10 28 13 50  25  6.5  8.9  1.90  9.09  6.43 360 1020.4   4.6   8.1  -1.9 99.0 99.00
2018 10 28 14 50 356  5.9  7.5  2.14  9.09  6.48   3 1020.4   3.9   8.1  -1.4 99.0 99.00
2018 10 28 15 50  21  4.9  7.1  1.79  9.09  6.29   3 1020.5   4.1   8.1  -2.0 99.0 99.00
2018 10 28 16 50  28  4.7  6.2  1.97  8.33  6.37 356 1020.5   4.2   8.1  -2.8 99.0 99.00
2018 10 28 17 50  29  4.0  5.8  1.79  8.33  6.34   5 1020.7   4.5   8.1  -3.8 99.0 99.00
2018 10 28 18 50  35  2.0  3.0  1.73  7.69  6.19   4 1020.9   4.6   8.1  -4.1 99.0 99.00
2018 10 28 19 50  41  2.9  4.2  1.62  8.33  6.22   2 1020.8   4.6   8.1  -3.6 99.0 99.00
2018 10 28 20 50  19  4.6  7.2  1.63  8.33  6.24  20 1020.9   4.4   8.1  -2.3 99.0 99.00
2018 10 28 21 50  12  2.9  4.6  1.51  8.33  6.10  14 1020.9   4.4   8.1  -2.8 99.0 99.00
2018 10 28 22 50  24  3.6  4.9  1.41  9.09  6.00  16 1020.7   4.6   8.1  -2.5 99.0 99.00
2018 10 28 23 50  26  4.1  5.2  1.46  8.33  6.18   8 1020.2   4.5   8.1  -2.9 99.0 99.00
2018 10 29 00 50   9  4.1  5.4  1.37  7.69  5.96  13 1019.8   4.6   8.1  -3.0 99.0 99.00
2018 10 29 01 50  14  2.4  3.5  1.35  8.33  5.87  12 1019.6   4.6   8.1  -3.3 99.0 99.00
2018 10 29 02 50  20  3.1  4.9  1.49  7.69  6.13   3 1019.6   4.8   8.1  -3.1 99.0 99.00
2018 10 29 03 50  22  2.1  3.1  1.53  7.69  6.39 355 1019.6   4.7   8.1  -3.8 99.0 99.00
2018 10 29 04 50 338  1.9  3.0  1.35  7.69  6.36   5 1019.6   4.7   8.1  -4.2 99.0 99.00
2018 10 29 05 50 332  1.8  3.9  1.38  8.33  6.43  31 1019.7   4.8   8.1  -4.1 99.0 99.00
2018 10 29 06 50 316  1.7  2.3  1.24  7.69  6.26   8 1019.7   4.8   8.1  -3.9 99.0 99.00
2018 10 29 07 50 211  1.4  3.3  1.34  7.69  6.53  38 1019.5   4.8   8.0  -4.0 99.0 99.00
2018 10 29 08 50 316  2.2  3.0  1.33  6.67  6.46  24 1019.4   4.8   8.0  -3.9 99.0 99.00
2018 10 29 09 50 333  1.2  2.2  1.18  7.14  6.23  27 1019.4   4.8   8.0  -4.0 99.0 99.00
2018 10 29 10 50 287  2.1  3.5  1.28 11.43  6.45 173 1018.9   4.8   8.1  -3.6 99.0 99.00
2018 10 29 11 50 280  3.3  4.9  1.25  7.14  6.41  45 1018.5   4.9   8.1  -3.2 99.0 99.00
2018 10 29 12 50 278  3.5  5.9  1.21 10.81  6.66 186 1018.2   4.8   8.1  -3.4 99.0 99.00
2018 10 29 13 50 259  1.1  2.0  1.20  7.14  6.46  43 1017.9   4.7   8.0  -3.8 99.0 99.00
2018 10 29 14 50 274  1.0  2.0  1.11 10.81  6.25 203 1017.5   4.7   8.0  -3.6 99.0 99.00
2018 10 29 15 50 262  2.8  4.2  1.09 10.81  6.58 173 1017.2   4.7   8.0  -3.4 99.0 99.00
2018 10 29 16 50 288  1.4  3.3  1.12 10.00  6.48 186 1017.0   4.6   8.0  -3.2 99.0 99.00
