#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 07 02 11 58 999 99.0 99.0  2.20  9.09  6.86 227 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 12 28 999 99.0 99.0  2.24  8.33  7.01 234 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 12 58 999 99.0 99.0  2.42  9.09  7.19 237 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 13 28 999 99.0 99.0  2.40  9.09  7.16 240 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 13 58 999 99.0 99.0  2.24  9.09  6.81 238 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 14 28 999 99.0 99.0  2.38  8.33  7.02 231 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 14 58 999 99.0 99.0  2.36  9.09  7.10 235 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 15 28 999 99.0 99.0  2.23  9.09  6.66 235 9999.0 999.0  10.5 999.0 99.0 99.00
2016 07 02 15 58 999 99.0 99.0  2.43  8.33  6.94 238 9999.0 999.0  10.5 999.0 99.0 99.00
2016 07 02 16 28 999 99.0 99.0  2.39  9.09  6.74 234 9999.0 999.0  10.5 999.0 99.0 99.00
2016 07 02 16 58 999 99.0 99.0  2.50  9.09  7.19 241 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 17 28 999 99.0 99.0  2.47  9.09  6.94 237 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 17 58 999 99.0 99.0  2.33  9.09  6.95 235 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 18 28 999 99.0 99.0  2.57  9.09  7.02 234 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 18 58 999 99.0 99.0  2.85  9.88  7.40 234 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 19 28 999 99.0 99.0  2.72  9.88  7.41 235 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 19 58 999 99.0 99.0  2.60  9.88  7.19 244 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 20 28 999 99.0 99.0  2.60  9.88  7.16 240 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 20 58 999 99.0 99.0  2.37 10.53  7.00 244 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 21 28 999 99.0 99.0  2.65  9.88  7.15 235 9999.0 999.0  10.6 999.0 99.0 99.00
2016 07 02 21 58 999 99.0 99.0  2.63 11.11  7.13 234 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 02 22 28 999 99.0 99.0  2.42 10.53  6.98 241 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 02 22 58 999 99.0 99.0  2.37 10.53  6.51 249 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 02 23 28 999 99.0 99.0  2.49 11.11  7.01 244 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 02 23 58 999 99.0 99.0  2.34 11.11  6.79 242 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 00 28 999 99.0 99.0  2.26 10.53  7.15 240 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 00 58 999 99.0 99.0  2.22 10.53  7.01 248 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 01 28 999 99.0 99.0  2.31 10.53  6.99 251 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 01 58 999 99.0 99.0  2.34 11.11  6.97 238 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 02 28 999 99.0 99.0  2.36 10.53  7.10 240 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 02 58 999 99.0 99.0  2.29 10.53  6.93 249 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 03 03 28 999 99.0 99.0  2.40  9.88  6.98 247 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 03 03 58 999 99.0 99.0  2.15 10.53  6.74 248 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 03 04 28 999 99.0 99.0  2.21 10.53  6.87 249 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 03 04 58 999 99.0 99.0  2.17  9.88  6.79 251 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 03 05 28 999 99.0 99.0  2.21 10.53  6.82 251 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 03 05 58 999 99.0 99.0  2.19 10.53  7.07 252 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 03 06 28 999 99.0 99.0  2.16  9.88  6.73 255 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 03 06 58 999 99.0 99.0  2.14  9.09  6.77 248 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 03 07 28 999 99.0 99.0  2.11  9.09  6.52 248 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 03 07 58 999 99.0 99.0  2.14  9.88  6.76 249 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 03 08 28 999 99.0 99.0  2.18  6.67  6.30 290 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 08 58 999 99.0 99.0  2.12  9.09  6.22 258 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 09 28 999 99.0 99.0  2.15  9.09  6.28 255 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 09 58 999 99.0 99.0  2.08  9.09  6.09 255 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 10 28 999 99.0 99.0  2.06  9.09  6.35 251 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 10 58 999 99.0 99.0  2.11  9.88  6.30 255 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 11 28 999 99.0 99.0  2.01  9.09  6.30 254 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 11 58 999 99.0 99.0  1.94  9.09  6.30 252 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 12 28 999 99.0 99.0  1.90  9.09  6.42 258 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 12 58 999 99.0 99.0  1.86 16.67  6.71 174 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 13 28 999 99.0 99.0  1.92  8.33  6.61 254 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 13 58 999 99.0 99.0  1.83  7.69  6.77 293 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 14 28 999 99.0 99.0  1.76  7.69  6.83 283 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 14 58 999 99.0 99.0  1.93  9.09  7.15 264 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 15 28 999 99.0 99.0  1.84  9.09  7.27 259 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 15 58 999 99.0 99.0  1.86  9.09  7.39 265 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 16 28 999 99.0 99.0  1.70  9.09  7.37 262 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 16 58 999 99.0 99.0  1.84  8.33  7.71 276 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 17 28 999 99.0 99.0  1.83  9.09  7.52 276 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 17 58 999 99.0 99.0  1.73  9.88  7.52 262 9999.0 999.0  10.7 999.0 99.0 99.00
2016 07 03 18 28 999 99.0 99.0  1.83  8.33  7.80 283 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 03 18 58 999 99.0 99.0  1.83  8.33  7.56 290 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 03 19 28 999 99.0 99.0  1.84  7.69  7.25 292 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 03 19 58 999 99.0 99.0  1.90  7.69  7.39 299 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 03 20 28 999 99.0 99.0  1.63 15.38  7.29 169 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 03 20 58 999 99.0 99.0  1.68  7.69  6.93 293 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 03 21 28 999 99.0 99.0  1.64  8.33  6.91 294 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 03 21 58 999 99.0 99.0  1.67  7.69  6.85 309 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 03 22 28 999 99.0 99.0  1.64  8.33  6.91 300 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 03 22 58 999 99.0 99.0  1.66  7.69  6.75 303 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 03 23 28 999 99.0 99.0  1.62  9.09  6.61 271 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 03 23 58 999 99.0 99.0  1.58  6.67  6.68 292 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 04 00 28 999 99.0 99.0  1.62  8.33  6.69 286 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 04 00 58 999 99.0 99.0  1.63  6.67  6.38 301 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 04 01 28 999 99.0 99.0  1.67  8.33  6.50 283 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 04 01 58 999 99.0 99.0  1.60 15.38  6.54 175 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 04 02 28 999 99.0 99.0  1.61 15.38  6.53 162 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 04 02 58 999 99.0 99.0  1.50 15.38  6.30 162 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 03 28 999 99.0 99.0  1.54  7.14  6.54 303 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 03 58 999 99.0 99.0  1.41  7.14  6.29 301 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 04 28 999 99.0 99.0  1.41 15.38  6.57 166 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 04 58 999 99.0 99.0  1.42 15.38  6.84 165 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 05 28 999 99.0 99.0  1.36 15.38  7.07 169 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 05 58 999 99.0 99.0  1.41 15.38  7.09 174 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 04 06 28 999 99.0 99.0  1.44  7.69  7.04 287 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 04 06 58 999 99.0 99.0  1.28  9.09  7.01 254 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 07 28 999 99.0 99.0  1.39 15.38  7.26 171 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 07 58 999 99.0 99.0  1.35  7.69  7.14 296 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 08 28 999 99.0 99.0  1.39 15.38  7.13 174 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 08 58 999 99.0 99.0  1.34 15.38  6.80 164 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 09 28 999 99.0 99.0  1.32 14.29  6.87 179 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 09 58 999 99.0 99.0  1.29 13.33  6.51 178 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 10 28 999 99.0 99.0  1.32 15.38  6.61 169 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 10 58 999 99.0 99.0  1.35 14.29  6.71 169 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 11 28 999 99.0 99.0  1.31  7.14  6.29 292 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 11 58 999 99.0 99.0  1.38 15.38  6.42 162 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 12 28 999 99.0 99.0  1.32 15.38  6.25 161 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 12 58 999 99.0 99.0  1.28 15.38  5.85 171 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 13 28 999 99.0 99.0  1.32 14.29  5.54 175 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 13 58 999 99.0 99.0  1.37 15.38  5.58 168 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 14 28 999 99.0 99.0  1.30  8.33  5.39 256 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 14 58 999 99.0 99.0  1.38 14.29  5.52 175 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 15 28 999 99.0 99.0  1.50 14.29  5.41 179 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 15 58 999 99.0 99.0  1.43 15.38  5.10 172 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 16 28 999 99.0 99.0  1.53 15.38  5.11 166 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 16 58 999 99.0 99.0  1.59 14.29  5.03 183 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 04 17 28 999 99.0 99.0  1.54 15.38  5.01 165 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 04 17 58 999 99.0 99.0  1.62 14.29  5.18 178 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 04 18 28 999 99.0 99.0  1.58  4.35  5.02 216 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 04 18 58 999 99.0 99.0  1.66  4.76  5.02 227 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 04 19 28 999 99.0 99.0  1.73 14.29  5.35 185 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 04 19 58 999 99.0 99.0  1.74  5.56  5.38 242 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 04 20 28 999 99.0 99.0  1.65  5.56  5.50 231 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 04 20 58 999 99.0 99.0  1.61  5.88  5.40 241 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 04 21 28 999 99.0 99.0  1.69  5.00  5.45 230 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 04 21 58 999 99.0 99.0  1.66 15.38  5.41 159 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 04 22 28 999 99.0 99.0  1.76  5.88  5.61 238 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 04 22 58 999 99.0 99.0  1.79  6.25  5.56 244 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 04 23 28 999 99.0 99.0  1.88  6.67  5.80 247 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 04 23 58 999 99.0 99.0  1.97  6.67  5.85 249 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 00 28 999 99.0 99.0  2.00  6.67  5.79 255 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 00 58 999 99.0 99.0  1.90  6.25  5.95 247 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 01 28 999 99.0 99.0  2.03  7.14  6.00 254 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 01 58 999 99.0 99.0  2.04  6.67  5.80 251 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 02 28 999 99.0 99.0  2.18  7.14  5.94 254 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 02 58 999 99.0 99.0  2.18  6.67  5.92 259 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 03 28 999 99.0 99.0  2.40  7.14  6.28 259 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 03 58 999 99.0 99.0  2.38  8.33  6.21 264 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 04 28 999 99.0 99.0  2.63  7.69  6.24 265 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 04 58 999 99.0 99.0  2.72  7.69  6.22 264 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 05 28 999 99.0 99.0  2.83  8.33  6.35 268 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 05 58 999 99.0 99.0  2.99  8.33  6.49 265 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 06 28 999 99.0 99.0  2.97  8.33  6.52 266 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 06 58 999 99.0 99.0  2.85  7.69  6.59 262 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 07 28 999 99.0 99.0  3.27  8.33  6.74 261 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 07 58 999 99.0 99.0  3.18  8.33  6.86 264 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 08 28 999 99.0 99.0  2.81  8.33  6.58 264 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 08 58 999 99.0 99.0  2.97  8.33  6.77 265 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 09 28 999 99.0 99.0  2.86  9.09  6.52 266 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 09 58 999 99.0 99.0  2.91  9.09  6.76 265 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 10 28 999 99.0 99.0  3.10  9.09  6.84 268 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 10 58 999 99.0 99.0  3.09  9.09  6.92 266 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 11 28 999 99.0 99.0  2.92  9.09  6.69 269 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 11 58 999 99.0 99.0  3.08  9.09  6.95 264 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 12 28 999 99.0 99.0  2.93  9.09  6.61 264 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 12 58 999 99.0 99.0  2.72  9.88  6.61 266 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 13 28 999 99.0 99.0  3.21  9.88  7.13 272 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 13 58 999 99.0 99.0  2.74 10.53  6.91 272 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 14 28 999 99.0 99.0  2.84  9.88  6.96 269 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 14 58 999 99.0 99.0  3.07 10.53  7.35 269 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 15 28 999 99.0 99.0  2.79 10.53  7.06 269 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 05 15 58 999 99.0 99.0  3.10  9.88  7.32 271 9999.0 999.0  10.8 999.0 99.0 99.00
2016 07 05 16 28 999 99.0 99.0  2.84  9.88  7.32 264 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 16 58 999 99.0 99.0  2.91  9.88  7.43 265 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 17 28 999 99.0 99.0  2.95  9.88  7.43 264 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 17 58 999 99.0 99.0  3.01  9.88  7.58 266 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 18 28 999 99.0 99.0  2.53  9.88  7.44 265 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 18 58 999 99.0 99.0  2.69  9.88  7.62 259 9999.0 999.0  10.9 999.0 99.0 99.00
2016 07 05 19 28 999 99.0 99.0  2.70  9.88  7.53 262 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 19 58 999 99.0 99.0  2.64  9.88  7.51 264 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 20 28 999 99.0 99.0  2.61  9.88  7.59 268 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 20 58 999 99.0 99.0  2.58  9.88  7.38 264 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 21 28 999 99.0 99.0  2.54  9.09  7.24 265 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 21 58 999 99.0 99.0  2.64  9.09  7.30 266 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 05 22 28 999 99.0 99.0  2.29 10.53  7.01 273 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 05 22 58 999 99.0 99.0  2.30  9.88  7.01 275 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 05 23 28 999 99.0 99.0  2.26  9.09  6.94 271 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 05 23 58 999 99.0 99.0  2.26  9.88  7.17 276 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 06 00 28 999 99.0 99.0  2.31  9.09  7.13 275 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 06 00 58 999 99.0 99.0  2.25  9.09  6.75 272 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 01 28 999 99.0 99.0  2.20  8.33  6.81 272 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 01 58 999 99.0 99.0  2.13  9.09  6.81 272 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 02 28 999 99.0 99.0  2.24  9.09  7.03 275 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 02 58 999 99.0 99.0  1.93  9.88  6.69 271 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 03 28 999 99.0 99.0  1.83  9.09  6.61 268 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 03 58 999 99.0 99.0  1.85  8.33  6.70 273 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 04 28 999 99.0 99.0  1.71  9.09  6.83 266 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 04 58 999 99.0 99.0  1.92  9.09  7.07 266 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 05 28 999 99.0 99.0  1.86  9.09  7.17 265 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 05 58 999 99.0 99.0  1.79  9.88  7.24 255 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 06 28 999 99.0 99.0  1.81  9.09  7.48 269 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 06 58 999 99.0 99.0  1.69  8.33  7.30 266 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 07 28 999 99.0 99.0  1.68  9.09  7.66 259 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 07 58 999 99.0 99.0  1.69  9.09  7.61 262 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 08 28 999 99.0 99.0  1.58  9.88  7.53 258 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 08 58 999 99.0 99.0  1.65  9.09  7.67 261 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 09 28 999 99.0 99.0  1.62  9.09  7.29 258 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 09 58 999 99.0 99.0  1.59 15.38  7.04 186 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 10 28 999 99.0 99.0  1.61  9.09  6.60 259 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 10 58 999 99.0 99.0  1.57 15.38  6.08 169 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 06 11 28 999 99.0 99.0  1.67 14.29  5.96 171 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 06 11 58 999 99.0 99.0  1.83 14.29  5.70 175 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 06 12 28 999 99.0 99.0  1.95  9.09  5.54 258 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 06 12 58 999 99.0 99.0  1.99  5.56  5.49 249 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 06 13 28 999 99.0 99.0  2.13  5.26  5.60 248 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 06 13 58 999 99.0 99.0  2.22  5.56  5.60 248 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 06 14 28 999 99.0 99.0  2.25  5.88  5.56 247 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 06 14 58 999 99.0 99.0  2.37  6.67  5.77 252 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 06 15 28 999 99.0 99.0  2.30  6.67  5.85 256 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 06 15 58 999 99.0 99.0  2.26  6.67  5.83 255 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 06 16 28 999 99.0 99.0  2.26  7.14  5.79 254 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 06 16 58 999 99.0 99.0  2.28  6.67  5.81 254 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 06 17 28 999 99.0 99.0  2.37  6.67  5.97 249 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 06 17 58 999 99.0 99.0  2.13  7.14  5.84 247 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 06 18 28 999 99.0 99.0  2.28  7.14  5.90 254 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 06 18 58 999 99.0 99.0  2.35  7.69  6.17 252 9999.0 999.0  11.0 999.0 99.0 99.00
2016 07 06 19 28 999 99.0 99.0  2.16  7.14  5.91 245 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 06 19 58 999 99.0 99.0  2.28  7.14  6.25 248 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 06 20 28 999 99.0 99.0  2.16  8.33  6.18 245 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 06 20 58 999 99.0 99.0  2.02  7.69  5.85 247 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 06 21 28 999 99.0 99.0  2.21  7.69  6.30 242 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 06 21 58 999 99.0 99.0  2.10  9.09  6.27 248 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 06 22 28 999 99.0 99.0  2.21  8.33  6.29 241 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 06 22 58 999 99.0 99.0  2.23  8.33  6.44 241 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 06 23 28 999 99.0 99.0  2.03  8.33  6.25 241 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 06 23 58 999 99.0 99.0  2.19  8.33  6.56 242 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 07 00 28 999 99.0 99.0  2.18  9.09  6.78 241 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 07 00 58 999 99.0 99.0  2.23  9.09  6.64 240 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 07 01 28 999 99.0 99.0  2.10  8.33  6.33 241 9999.0 999.0  11.2 999.0 99.0 99.00
2016 07 07 01 58 999 99.0 99.0  2.20  9.09  6.61 245 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 07 02 28 999 99.0 99.0  2.22  8.33  6.97 244 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 07 02 58 999 99.0 99.0  2.42  8.33  6.83 247 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 07 03 28 999 99.0 99.0  2.36  9.09  6.85 251 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 07 03 58 999 99.0 99.0  2.38  9.09  6.59 254 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 07 04 28 999 99.0 99.0  2.22  9.09  6.42 245 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 07 04 58 999 99.0 99.0  2.60  8.33  6.63 251 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 07 05 28 999 99.0 99.0  2.39  8.33  6.52 248 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 07 05 58 999 99.0 99.0  2.23  9.09  6.24 255 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 07 06 28 999 99.0 99.0  2.31  8.33  6.35 249 9999.0 999.0  11.1 999.0 99.0 99.00
2016 07 07 06 58 999 99.0 99.0  2.20  8.33  6.30 248 9999.0 999.0  11.1 999.0 99.0 99.00
