YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 07 16 00 00 218  3.9  4.9  1.25 11.43  6.13 999 1006.1   7.7   8.6 999.0 99.0 99.00
2006 07 16 01 00 211  3.9  4.5  1.21 11.43  6.36 999 1005.9   7.8   8.7 999.0 99.0 99.00
2006 07 16 02 00 213  2.9  3.6  1.19 10.81  6.34 999 1005.9   7.8   8.7 999.0 99.0 99.00
2006 07 16 03 00 205  1.4  2.0  1.15 12.12  6.67 999 1005.4   7.8   8.8 999.0 99.0 99.00
2006 07 16 04 00 164  2.2  2.8  1.21 11.43  6.55 999 1005.2   8.0   8.9 999.0 99.0 99.00
2006 07 16 05 00 135  2.6  3.0  1.29 11.43  7.11 999 1004.9   8.0   8.9 999.0 99.0 99.00
2006 07 16 06 00 148  2.6  3.2  1.27 11.43  7.29 999 1004.9   8.1   8.8 999.0 99.0 99.00
2006 07 16 07 00 132  3.3  3.8  1.19 10.81  6.75 999 1004.7   8.1   8.8 999.0 99.0 99.00
2006 07 16 08 00 117  2.2  2.7  1.19 11.43  6.74 999 1005.0   8.2   8.7 999.0 99.0 99.00
2006 07 16 09 00 106  2.4  2.8  1.15 11.43  6.86 999 1004.7   8.2   8.7 999.0 99.0 99.00
2006 07 16 10 00  99  3.0  3.8  1.13 11.43  6.84 999 1004.6   8.1   8.7 999.0 99.0 99.00
2006 07 16 11 00  90  2.9  3.5  1.01 10.81  6.68 999 1004.6   8.0   8.7 999.0 99.0 99.00
2006 07 16 12 00  70  3.6  4.0  0.95 10.81  6.63 999 1004.3   8.1   8.6 999.0 99.0 99.00
2006 07 16 13 00  56  3.5  4.1  0.83 11.43  6.48 999 1004.1   8.2   8.6 999.0 99.0 99.00
2006 07 16 14 00  72  3.5  4.0  0.85 11.43  6.85 999 1004.1   8.1   8.5 999.0 99.0 99.00
2006 07 16 15 00  48  2.7  3.2  0.87 10.81  6.97 999 1004.1   8.1   8.6 999.0 99.0 99.00
2006 07 16 16 00  51  2.6  3.1  0.82 10.81  6.71 999 1004.2   8.2   8.7 999.0 99.0 99.00
2006 07 16 17 00  33  3.7  4.4  0.85 10.81  6.97 999 1003.9   8.3   8.7 999.0 99.0 99.00
2006 07 16 18 00   2  4.1  4.8  0.91 10.00  7.08 999 1004.3   8.3   8.6 999.0 99.0 99.00
2006 07 16 19 00  25  4.7  5.3  0.95 10.00  7.37 999 1004.4   8.3   8.6 999.0 99.0 99.00
2006 07 16 20 00  23  4.2  4.9  0.86 10.81  7.01 999 1004.4   8.4   8.7 999.0 99.0 99.00
2006 07 16 21 00  33  4.3  4.9  0.79 10.81  6.71 999 1004.2   8.5   8.7 999.0 99.0 99.00
2006 07 16 22 00  36  4.3  5.3  0.77 10.81  6.53 999 1003.8   8.6   8.8 999.0 99.0 99.00
2006 07 16 23 00  19  2.3  2.8  0.81 10.81  6.86 999 1004.2   8.7   8.8 999.0 99.0 99.00
2006 07 17 00 00  40  3.0  3.4  0.78 10.81  6.78 999 1004.1   8.6   8.8 999.0 99.0 99.00
2006 07 17 01 00  44  4.1  4.5  0.75 10.81  6.59 999 1003.6   8.8   8.9 999.0 99.0 99.00
2006 07 17 02 00  17  3.4  4.1  0.79 10.00  6.79 999 1003.6   8.9   9.0 999.0 99.0 99.00
2006 07 17 03 00  19  3.4  3.9  0.74 10.00  6.49 999 1003.4   8.8   9.1 999.0 99.0 99.00
2006 07 17 04 00  10  2.8  3.2  0.72 10.00  6.37 999 1003.4   8.8   9.1 999.0 99.0 99.00
2006 07 17 05 00   9  3.4  3.7  0.86 10.00  6.84 999 1003.2   8.9   9.1 999.0 99.0 99.00
2006 07 17 06 00 359  3.5  4.0  0.87 10.00  6.62 999 1003.3   8.9   9.1 999.0 99.0 99.00
2006 07 17 07 00   2  3.8  4.3  0.87 10.00  6.96 999 1003.6   8.9   9.1 999.0 99.0 99.00
2006 07 17 08 00 353  4.0  4.5  0.95 10.00  7.07 999 1003.9   8.8   9.0 999.0 99.0 99.00
2006 07 17 09 00 348  4.4  5.2  0.86 10.00  6.96 999 1004.1   8.8   9.0 999.0 99.0 99.00
2006 07 17 10 00 356  4.2  4.8  0.90 10.00  6.71 999 1004.1   8.7   9.0 999.0 99.0 99.00
2006 07 17 11 00 352  4.1  4.7  0.88 16.00  6.58 999 1004.3   8.6   9.0 999.0 99.0 99.00
2006 07 17 12 00 327  4.4  5.3 99.00 99.00 99.00 999 1004.5   8.5   8.9 999.0 99.0 99.00
2006 07 17 13 00 324  5.4  6.3  0.89 16.00  6.69 999 1004.5   8.4   8.7 999.0 99.0 99.00
2006 07 17 14 00 318  5.1  5.8  0.85 14.81  6.26 999 1004.6   8.6   8.6 999.0 99.0 99.00
2006 07 17 15 00 308  5.2  6.7  0.79  9.09  6.10 999 1005.0   8.6   8.6 999.0 99.0 99.00
2006 07 17 16 00 300  5.2  5.8  0.86 16.00  6.20 999 1005.3   8.7   8.6 999.0 99.0 99.00
2006 07 17 17 00 328  4.4  5.0  0.87 16.00  6.36 999 1005.0   8.7   8.6 999.0 99.0 99.00
2006 07 17 18 00 311  4.1  4.8  0.83  5.88  6.12 999 1005.1   8.7   8.6 999.0 99.0 99.00
2006 07 17 20 00 295  3.9  4.5  0.89 14.81  6.36 999 1005.6   8.8   8.7 999.0 99.0 99.00
2006 07 17 21 00 299  3.1  3.5  0.85 14.81  6.39 999 1005.8   8.4   8.8 999.0 99.0 99.00
2006 07 17 22 00 284  3.9  4.7  0.84 14.81  6.35 999 1005.9   8.5   8.7 999.0 99.0 99.00
2006 07 17 23 00 310  2.3  2.6  0.88 14.81  6.39 999 1005.5   8.9   8.8 999.0 99.0 99.00
2006 07 18 00 00 331  1.9  2.3  0.85 14.81  6.55 999 1005.0   8.8   9.0 999.0 99.0 99.00
2006 07 18 01 00 331  1.3  2.3  0.81 13.79  6.38 999 1004.9   9.0   9.3 999.0 99.0 99.00
2006 07 18 02 00 338  0.5  0.7  0.75 13.79  5.85 999 1004.8   9.7   9.5 999.0 99.0 99.00
2006 07 18 03 00 317  0.2  0.8  0.73  6.25  5.83 999 1004.4  10.1   9.7 999.0 99.0 99.00
2006 07 18 04 00 301  0.8  1.5  0.77  6.67  6.12 999 1004.5   9.2  10.2 999.0 99.0 99.00
2006 07 18 05 00 299  2.9  3.3  0.84 14.81  6.41 999 1004.2   8.9  10.1 999.0 99.0 99.00
2006 07 18 06 00 314  2.8  3.1  0.79  6.67  6.29 999 1003.6   9.1   9.9 999.0 99.0 99.00
2006 07 18 07 00 307  2.5  2.8  0.79 13.79  6.28 999 1003.5   9.0   9.6 999.0 99.0 99.00
2006 07 18 08 00 311  1.9  2.3  0.78 14.81  6.20 999 1003.4   9.0   9.6 999.0 99.0 99.00
2006 07 18 09 00 335  1.7  2.0  0.81 13.79  6.45 999 1003.1   9.0   9.5 999.0 99.0 99.00
2006 07 18 10 00 318  1.9  2.2  0.88 13.79  6.21 999 1002.9   9.0   9.4 999.0 99.0 99.00
2006 07 18 11 00 338  1.2  1.7  0.89  7.14  6.08 999 1002.5   9.0   9.2 999.0 99.0 99.00
2006 07 18 12 00 323  2.6  3.0  0.83 13.79  5.98 999 1002.2   8.9   9.2 999.0 99.0 99.00
2006 07 18 13 00  42  2.2  2.4  0.76  6.25  5.81 999 1001.8   8.9   9.2 999.0 99.0 99.00
2006 07 18 14 00  21  2.7  3.2  0.79 13.79  5.86 999 1001.5   8.9   9.4 999.0 99.0 99.00
2006 07 18 15 00   5  3.4  3.9  0.80 13.79  6.20 999 1001.3   8.9   9.3 999.0 99.0 99.00
2006 07 18 16 00 350  4.8  5.4  0.75 13.79  6.34 999 1001.3   8.9   9.2 999.0 99.0 99.00
2006 07 18 17 00 350  5.6  6.5  0.77  6.25  6.27 999 1001.5   8.9   9.1 999.0 99.0 99.00
2006 07 18 18 00 346  5.7  6.6  0.78  6.67  6.05 999 1001.9   8.9   9.0 999.0 99.0 99.00
2006 07 18 19 00 338  6.6  7.3  0.88  6.67  6.03 999 1002.2   9.0   8.9 999.0 99.0 99.00
2006 07 18 20 00 331  6.9  7.8  0.87 13.79  5.72 999 1002.4   9.1   9.0 999.0 99.0 99.00
2006 07 18 21 00 325  7.6  8.8  0.81 13.79  5.23 999 1002.7   8.9   9.0 999.0 99.0 99.00
2006 07 18 22 00 326  7.4  8.9  0.94 12.90  5.48 999 1002.8   9.2   9.1 999.0 99.0 99.00
2006 07 18 23 00 337  7.3  8.6  1.01 12.90  5.26 999 1003.2   9.2   9.2 999.0 99.0 99.00
2006 07 19 00 00 343  7.8  8.9  0.99 12.12  5.31 999 1003.6   9.2   9.1 999.0 99.0 99.00
2006 07 19 01 00 355  7.4  8.4  0.98  7.14  5.30 999 1004.2   9.3   9.1 999.0 99.0 99.00
2006 07 19 02 00   8  6.8  7.9  1.02  7.14  5.24 999 1004.9   9.3   9.1 999.0 99.0 99.00
2006 07 19 03 00   6  6.1  6.8  0.97  4.76  5.23 999 1005.6   9.5   9.2 999.0 99.0 99.00
2006 07 19 04 00 345  5.4  6.2  1.02  7.14  5.25 999 1006.3   9.4   9.2 999.0 99.0 99.00
2006 07 19 05 00 345  6.3  7.2  1.02  6.67  5.22 999 1007.1   9.2   9.2 999.0 99.0 99.00
2006 07 19 06 00 350  6.3  7.2  1.03  4.55  5.25 999 1007.1   9.3   9.1 999.0 99.0 99.00
2006 07 19 07 00 341  7.0  8.0  1.02  7.14  5.37 999 1007.5   9.2   9.1 999.0 99.0 99.00
2006 07 19 08 00 340  5.9  6.9  1.01  5.56  5.05 999 1008.2   9.1   9.1 999.0 99.0 99.00
2006 07 19 09 00 332  6.0  7.1  1.06  5.88  5.28 999 1008.6   9.1   9.1 999.0 99.0 99.00
2006 07 19 10 00 330  7.7  9.2  1.04  5.26  5.27 999 1009.0   9.1   9.0 999.0 99.0 99.00
2006 07 19 11 00 337  6.8  7.9  1.12  5.56  5.03 999 1009.2   9.1   9.1 999.0 99.0 99.00
2006 07 19 12 00 335  6.7  7.6 99.00 99.00 99.00 999 1009.2   9.1   9.0 999.0 99.0 99.00
2006 07 19 13 00 342  6.9  8.0  1.17  5.88  5.29 999 1009.2   9.0   9.0 999.0 99.0 99.00
2006 07 19 14 00 341  7.8  9.2  1.17  5.56  5.29 999 1009.3   8.8   8.8 999.0 99.0 99.00
2006 07 19 15 00 344  7.8  9.0  1.32  5.88  5.26 999 1009.5   8.1   8.7 999.0 99.0 99.00
2006 07 19 16 00   2  8.1  9.9  1.30  5.88  5.26 999 1009.8   7.9   8.8 999.0 99.0 99.00
2006 07 19 17 00   4  7.0  8.3  1.30  5.56  5.19 999 1009.9   7.9   8.8 999.0 99.0 99.00
2006 07 19 18 00 357  6.7  7.8  1.31  5.88  5.14 999 1010.1   8.1   8.8 999.0 99.0 99.00
2006 07 19 19 00 354  5.6  6.4  1.24  5.88  5.17 999 1010.2   8.4   8.8 999.0 99.0 99.00
2006 07 19 20 00 348  4.5  5.3  1.17  5.88  5.22 999 1010.7   8.8   8.9 999.0 99.0 99.00
2006 07 19 21 00   7  4.3  5.0  1.11  5.56  5.19 999 1010.9   8.9   8.9 999.0 99.0 99.00
2006 07 19 22 00   0  5.2  5.9  1.10  5.88  5.42 999 1011.2   9.1   9.0 999.0 99.0 99.00
2006 07 19 23 00  14  4.7  5.6  1.14  7.69  5.55 999 1011.3   9.1   9.0 999.0 99.0 99.00
2006 07 20 00 00  16  4.2  5.0  1.16  7.14  5.60 999 1011.6   9.3   9.1 999.0 99.0 99.00
2006 07 20 01 00   7  4.3  4.9  1.18  7.14  5.78 999 1011.9   9.4   9.3 999.0 99.0 99.00
2006 07 20 02 00   0  5.3  6.5  1.23  7.14  5.70 999 1012.2   9.6   9.5 999.0 99.0 99.00
2006 07 20 03 00  16  5.4  6.0  1.15  7.14  5.81 999 1012.2   9.7   9.5 999.0 99.0 99.00
2006 07 20 04 00  14  5.4  6.2  1.24  7.69  5.82 999 1012.5   9.8   9.5 999.0 99.0 99.00
2006 07 20 05 00  24  5.3  6.3  1.26  5.56  5.77 999 1012.9   9.9   9.5 999.0 99.0 99.00
2006 07 20 06 00  25  4.9  5.4  1.24  7.14  5.87 999 1013.2  10.0   9.4 999.0 99.0 99.00
2006 07 20 07 00  17  4.3  4.8  1.19  7.69  5.80 999 1013.8  10.0   9.4 999.0 99.0 99.00
2006 07 20 08 00  21  4.3  4.6  1.23  8.33  5.84 999 1014.5   9.8   9.4 999.0 99.0 99.00
2006 07 20 09 00 358  4.0  4.6  1.20  7.14  5.71 999 1015.0   9.7   9.3 999.0 99.0 99.00
2006 07 20 10 00 359  4.2  4.7  1.19  8.33  6.03 999 1015.5   9.8   9.3 999.0 99.0 99.00
2006 07 20 11 00   2  4.2  4.7  1.17  7.69  6.10 999 1015.7   9.8   9.3 999.0 99.0 99.00
2006 07 20 12 00   8  4.5  5.2  1.22  8.33  6.04 999 1015.9   9.8   9.3 999.0 99.0 99.00
2006 07 20 13 00  29  3.8  4.3  1.38  7.69  6.39 999 1016.1   9.8   9.3 999.0 99.0 99.00
2006 07 20 14 00   2  3.4  3.8  1.35  7.69  6.35 999 1016.3   9.7   9.3 999.0 99.0 99.00
2006 07 20 15 00 358  3.5  3.9  1.32  7.14  6.26 999 1016.5   9.6   9.3 999.0 99.0 99.00
2006 07 20 16 00   0  3.6  3.8  1.33  7.69  6.37 999 1016.7   9.6   9.3 999.0 99.0 99.00
2006 07 20 17 00 356  3.2  3.5  1.46  7.69  6.37 999 1016.7   9.5   9.3 999.0 99.0 99.00
2006 07 20 18 00   5  3.3  3.7  1.38  7.69  6.19 999 1017.0   9.7   9.3 999.0 99.0 99.00
2006 07 20 19 00 343  3.0  3.4  1.50  7.69  6.06 999 1017.5   9.8   9.3 999.0 99.0 99.00
2006 07 20 20 00   8  2.0  2.4  1.35  7.69  5.98 999 1017.7   9.9   9.5 999.0 99.0 99.00
2006 07 20 21 00  14  2.0  2.4  1.33  7.14  5.96 999 1017.8  10.0   9.9 999.0 99.0 99.00
2006 07 20 22 00  40  0.4  0.8  1.26  7.69  5.93 999 1017.9  10.5  10.3 999.0 99.0 99.00
2006 07 20 23 00 298  2.5  2.8  1.24  7.69  5.83 999 1018.0   9.9  10.4 999.0 99.0 99.00
2006 07 21 00 00 306  4.1  4.7  1.11  7.14  5.69 999 1018.2   9.0  10.1 999.0 99.0 99.00
2006 07 21 01 00 300  2.3  2.8  1.16  7.69  5.99 999 1018.1   8.5  10.7 999.0 99.0 99.00
2006 07 21 02 00 306  2.0  2.5  1.12  7.69  6.11 999 1018.2   8.6  11.2 999.0 99.0 99.00
2006 07 21 03 00 145  0.3  0.8  0.96  7.69  5.89 999 1017.6   8.9  11.1 999.0 99.0 99.00
2006 07 21 04 00 205  1.7  2.2  1.10  7.69  6.08 999 1017.8   9.2  10.6 999.0 99.0 99.00
2006 07 21 05 00 274  3.0  3.5  1.08  7.69  6.09 999 1018.2   9.1  11.1 999.0 99.0 99.00
2006 07 21 06 00 246  1.7  2.7  1.14  7.14  6.33 999 1017.6   9.1  10.8 999.0 99.0 99.00
2006 07 21 07 00 232  1.5  2.1  1.09  7.14  6.01 999 1017.8   9.4  11.4 999.0 99.0 99.00
2006 07 21 08 00 231  2.1  2.7  1.08  7.14  5.93 999 1017.8   9.3  11.2 999.0 99.0 99.00
2006 07 21 09 00 167  1.1  1.5  1.03  7.14  5.90 999 1017.9   9.6  11.0 999.0 99.0 99.00
2006 07 21 10 00 143  0.9  1.4  1.04  7.69  6.04 999 1017.8   9.5  11.0 999.0 99.0 99.00
2006 07 21 11 00 141  2.5  2.9  0.94  6.67  6.02 999 1017.3   9.4  11.0 999.0 99.0 99.00
2006 07 21 12 00 161  3.3  3.9  0.96  6.67  5.84 999 1016.8   9.6  10.9 999.0 99.0 99.00
2006 07 21 13 00 142  4.2  4.7  0.96  6.25  5.80 999 1016.4   9.1  10.6 999.0 99.0 99.00
2006 07 21 14 00 155  3.7  4.3  0.83  6.67  5.74 999 1016.5   9.8  10.7 999.0 99.0 99.00
2006 07 21 15 00 168  4.9  5.8  0.79  7.14  6.00 999 1015.9  10.1  10.4 999.0 99.0 99.00
2006 07 21 16 00 148  4.7  5.4  0.75  6.67  6.20 999 1015.4  10.2  10.2 999.0 99.0 99.00
2006 07 21 17 00 145  5.3  6.0  0.74  6.67  6.12 999 1015.1  10.1  10.1 999.0 99.0 99.00
2006 07 21 18 00 149  6.2  6.9  0.67  6.25  5.86 999 1014.8  10.1  10.0 999.0 99.0 99.00
2006 07 21 19 00 142  6.7  7.4  0.70  5.88  5.61 999 1014.4  10.1  10.1 999.0 99.0 99.00
2006 07 21 20 00 139  7.6  8.6  0.68  6.67  5.60 999 1013.8  10.2  10.2 999.0 99.0 99.00
2006 07 21 21 00 138  8.5  9.9  0.76  5.88  5.06 999 1013.2  10.1  10.2 999.0 99.0 99.00
2006 07 21 22 00 136 10.0 11.6  0.81  3.70  4.59 999 1012.5  10.0  10.1 999.0 99.0 99.00
2006 07 21 23 00 138 10.1 12.1  0.97  4.35  4.33 999 1011.5   9.9  10.1 999.0 99.0 99.00
2006 07 22 00 00 129 10.8 12.8  1.08  4.35  4.40 999 1010.2   9.8   9.9 999.0 99.0 99.00
2006 07 22 01 00 132 10.8 12.3  1.23  5.00  4.45 999 1009.9   9.9   9.9 999.0 99.0 99.00
2006 07 22 02 00 132 12.0 13.9  1.26  5.00  4.46 999 1008.9   9.8   9.8 999.0 99.0 99.00
2006 07 22 03 00 128 11.5 13.1  1.60  5.00  4.48 999 1008.1   9.8   9.6 999.0 99.0 99.00
2006 07 22 04 00 130 11.7 13.5  1.70  5.26  4.65 999 1007.0   9.4   9.4 999.0 99.0 99.00
2006 07 22 05 00 120 11.3 13.7  1.63  5.88  4.74 999 1005.9   9.4   9.4 999.0 99.0 99.00
2006 07 22 06 00 127 12.9 15.2  1.71  5.56  4.83 999 1004.9   9.5   9.3 999.0 99.0 99.00
2006 07 22 07 00 133 11.1 13.8  1.92  6.25  5.16 999 1005.1   9.4   9.3 999.0 99.0 99.00
2006 07 22 08 00 130 10.2 12.1  1.91  7.14  5.52 999 1004.7   9.5   9.2 999.0 99.0 99.00
2006 07 22 09 00 125  9.4 11.1  2.30  7.14  5.88 999 1004.7   9.3   9.2 999.0 99.0 99.00
2006 07 22 10 00 122  9.6 10.9  2.10  7.14  6.04 999 1004.4   9.2   9.2 999.0 99.0 99.00
2006 07 22 11 00 128  9.8 11.1  2.20  7.69  5.92 999 1003.9   9.1   9.3 999.0 99.0 99.00
2006 07 22 12 00 130  9.9 11.6  2.00  7.14  5.60 999 1003.6   9.1   9.2 999.0 99.0 99.00
2006 07 22 13 00 129  9.8 11.9  2.13  6.67  5.72 999 1003.4   9.1   9.2 999.0 99.0 99.00
2006 07 22 14 00 131 10.1 11.2  1.94  5.88  5.48 999 1002.7   9.2   9.2 999.0 99.0 99.00
2006 07 22 15 00 135  9.5 11.9  1.76  6.67  5.35 999 1002.3   9.3   9.2 999.0 99.0 99.00
2006 07 22 16 00 133  8.6 10.3  1.71  6.67  5.23 999 1002.0   9.1   9.2 999.0 99.0 99.00
2006 07 22 17 00 135  7.4  8.8  1.57  6.25  5.25 999 1002.0   9.0   9.1 999.0 99.0 99.00
2006 07 22 18 00 127  6.8  7.9  1.51  6.67  5.15 999 1001.6   9.1   9.1 999.0 99.0 99.00
2006 07 22 19 00 128  7.1  7.9  1.35 10.00  5.44 999 1001.6   9.1   9.1 999.0 99.0 99.00
2006 07 22 20 00 100  7.0  8.4  1.37  6.25  5.75 999 1001.4   9.1   9.1 999.0 99.0 99.00
2006 07 22 21 00 101  6.5  7.3  1.44  5.88  5.88 999 1001.3   9.2   9.1 999.0 99.0 99.00
2006 07 22 22 00 107  6.5  7.6  1.42  6.25  5.93 999 1001.4   9.3   9.2 999.0 99.0 99.00
2006 07 22 23 00  92  6.0  7.3  1.50  6.25  6.05 999 1001.2   9.6   9.3 999.0 99.0 99.00
2006 07 23 00 00  88  8.2  9.4  1.60  6.25  5.77 999 1001.1   9.7   9.4 999.0 99.0 99.00
2006 07 23 01 00  84  8.1  9.3  1.68  6.67  5.56 999 1000.9   9.5   9.5 999.0 99.0 99.00
2006 07 23 02 00  85  8.4  9.4  1.64  6.67  5.34 999 1000.6   9.5   9.5 999.0 99.0 99.00
2006 07 23 03 00  88  7.1  8.1  1.58  5.88  5.31 999 1000.9   9.6   9.5 999.0 99.0 99.00
2006 07 23 04 00  95  7.2  8.4  1.46  6.25  5.29 999 1000.8   9.5   9.4 999.0 99.0 99.00
2006 07 23 05 00 100  6.6  7.6  1.32  5.26  5.12 999 1001.1   9.6   9.3 999.0 99.0 99.00
2006 07 23 06 00 103  8.1  9.4  1.24 10.00  5.13 999 1001.3   9.4   9.2 999.0 99.0 99.00
2006 07 23 07 00  96  9.7 12.4  1.27  5.88  5.09 999 1001.0   9.6   9.2 999.0 99.0 99.00
2006 07 23 08 00 100  9.2 11.7  1.27  5.88  5.01 999 1001.9   9.7   9.1 999.0 99.0 99.00
2006 07 23 09 00  97  9.0 10.6  1.34  5.56  5.24 999 1002.3   9.6   9.1 999.0 99.0 99.00
2006 07 23 10 00 106  9.9 12.2  1.51  6.25  5.67 999 1002.5   9.6   9.1 999.0 99.0 99.00
2006 07 23 11 00  99  9.5 11.2  1.74  6.25  5.77 999 1002.4   9.5   9.2 999.0 99.0 99.00
2006 07 23 12 00 102  8.2 10.1  1.70  6.25  5.60 999 1002.4   9.5   9.2 999.0 99.0 99.00
2006 07 23 13 00  97  7.7  8.9  1.45  6.67  5.49 999 1002.5   9.5   9.3 999.0 99.0 99.00
2006 07 23 14 00  98  8.7 10.5  1.44  6.67  5.32 999 1002.8   9.2   9.3 999.0 99.0 99.00
2006 07 23 15 00  93  8.4  9.6  1.53  6.67  5.29 999 1002.7   8.8   9.3 999.0 99.0 99.00
2006 07 23 16 00  99  9.2 11.0  1.57  6.67  5.17 999 1002.8   8.7   9.2 999.0 99.0 99.00
2006 07 23 17 00  93  8.7 10.0  1.44  6.25  4.96 999 1002.9   8.6   9.1 999.0 99.0 99.00
2006 07 23 18 00  94  8.8 10.2  1.51  6.67  5.20 999 1003.1   8.5   9.1 999.0 99.0 99.00
2006 07 23 19 00  95  8.2  9.4  1.31  6.67  5.10 999 1002.9   9.2   9.1 999.0 99.0 99.00
2006 07 23 20 00 107  8.2  9.9  1.27  6.67  5.15 999 1003.4   9.0   9.1 999.0 99.0 99.00
2006 07 23 21 00  97  7.5  8.6  1.23  6.67  5.20 999 1003.5   9.0   9.2 999.0 99.0 99.00
2006 07 23 22 00 101  6.5  7.5  1.24  6.25  5.37 999 1003.1   8.4   9.2 999.0 99.0 99.00
2006 07 23 23 00  98  5.5  6.4  1.10 10.00  5.49 999 1003.2   8.3   9.3 999.0 99.0 99.00
2006 07 24 00 00  96  6.0  7.0  1.18  9.09  5.60 999 1002.9   8.5   9.4 999.0 99.0 99.00
2006 07 24 01 00 106  4.9  5.9  1.10 10.00  5.69 999 1002.5   9.2   9.5 999.0 99.0 99.00
2006 07 24 02 00  86  3.3  4.0  1.08 10.00  5.71 999 1001.9   9.4   9.6 999.0 99.0 99.00
2006 07 24 03 00  80  4.2  5.0  1.06 10.81  5.84 999 1001.6   9.5   9.7 999.0 99.0 99.00
2006 07 24 04 00  76  3.6  4.4  1.02  9.09  5.83 999 1001.5   9.5   9.7 999.0 99.0 99.00
2006 07 24 05 00  66  3.7  4.7  0.98 10.00  5.64 999 1001.0   9.2   9.6 999.0 99.0 99.00
2006 07 24 06 00  55  3.6  4.9  0.99  9.09  5.41 999 1000.7   8.9   9.5 999.0 99.0 99.00
2006 07 24 07 00  51  2.6  3.4  1.01  9.09  5.59 999 1000.7   8.5   9.5 999.0 99.0 99.00
2006 07 24 08 00  45  3.4  4.3  0.98 10.00  5.72 999 1000.7   8.5   9.4 999.0 99.0 99.00
2006 07 24 09 00  10  2.9  4.0  0.99  9.09  5.79 999 1000.2   8.9   9.4 999.0 99.0 99.00
2006 07 24 10 00   1  3.5  4.1  0.90  8.33  5.83 999  999.9   9.1   9.3 999.0 99.0 99.00
2006 07 24 11 00 342  3.3  3.8  0.87  8.33  6.05 999  999.8   9.0   9.3 999.0 99.0 99.00
2006 07 24 12 00 337  4.1  4.7  0.90  7.69  6.19 999  999.4   9.0   9.3 999.0 99.0 99.00
2006 07 24 13 00 326  3.9  4.8  0.95 10.81  6.19 999  998.9   9.1   9.3 999.0 99.0 99.00
2006 07 24 14 00 308  3.4  4.3  0.89 10.81  6.26 999  998.5   9.2   9.3 999.0 99.0 99.00
2006 07 24 15 00 313  4.3  5.2  0.89 10.00  6.29 999  998.5   9.1   9.4 999.0 99.0 99.00
2006 07 24 16 00 349  3.9  4.5  0.84 10.81  6.13 999  998.5   9.3   9.3 999.0 99.0 99.00
2006 07 24 17 00   7  4.7  5.6  0.84 10.81  5.93 999  998.8   9.3   9.3 999.0 99.0 99.00
2006 07 24 18 00  28  6.5  7.8  0.86 10.00  6.14 999  999.2   9.3   9.3 999.0 99.0 99.00
2006 07 24 19 00  33  4.8  5.5  0.82  9.09  5.60 999  999.7   9.3   9.3 999.0 99.0 99.00
2006 07 24 20 00  25  6.1  6.9  0.99 10.00  5.67 999 1000.5   9.5   9.4 999.0 99.0 99.00
2006 07 24 21 00   3  6.0  7.3  1.05 10.00  5.40 999 1001.2   9.6   9.5 999.0 99.0 99.00
2006 07 24 22 00 343  5.6  6.4  0.98  5.00  5.23 999 1001.5   9.6   9.6 999.0 99.0 99.00
2006 07 24 23 00 327  5.9  6.6  0.96 10.00  5.27 999 1002.0   9.6   9.8 999.0 99.0 99.00
2006 07 25 00 00 310  7.1  8.1  0.93  9.09  5.34 999 1002.2   9.7   9.9 999.0 99.0 99.00
2006 07 25 01 00 298  7.0  8.0  0.90 10.00  5.25 999 1002.2   9.3   9.9 999.0 99.0 99.00
2006 07 25 02 00 312  7.5  8.8  0.89 10.00  5.21 999 1002.5   9.7   9.9 999.0 99.0 99.00
2006 07 25 03 00 314  9.1 10.5  0.97 10.00  5.18 999 1002.5   9.5   9.9 999.0 99.0 99.00
2006 07 25 04 00 311  9.9 11.2  1.03 10.00  4.65 999 1003.1   9.4   9.8 999.0 99.0 99.00
2006 07 25 05 00 308 10.4 12.2  1.03  5.00  4.82 999 1003.3   9.1   9.7 999.0 99.0 99.00
2006 07 25 06 00 313 10.8 12.7  1.38  5.00  4.95 999 1003.9   9.0   9.6 999.0 99.0 99.00
2006 07 25 07 00 314 10.4 11.9  1.47  5.26  5.06 999 1004.2   8.9   9.6 999.0 99.0 99.00
2006 07 25 08 00 308 11.8 13.8  1.67  5.88  5.09 999 1004.9   8.9   9.6 999.0 99.0 99.00
2006 07 25 09 00 311 11.8 14.6  1.73  6.25  5.29 999 1005.6   8.9   9.5 999.0 99.0 99.00
2006 07 25 10 00 303 11.4 13.4  1.73  6.25  5.22 999 1006.0   8.6   9.5 999.0 99.0 99.00
2006 07 25 11 00 314 10.4 12.5  2.00  6.25  5.42 999 1006.4   8.6   9.4 999.0 99.0 99.00
2006 07 25 12 00 313 10.1 12.0  2.16  6.67  5.58 999 1006.9   8.5   9.4 999.0 99.0 99.00
2006 07 25 13 00 306  9.9 12.2  1.83  7.14  5.48 999 1007.0   8.6   9.4 999.0 99.0 99.00
2006 07 25 14 00 303 10.8 12.6  1.97  7.14  5.59 999 1007.5   8.4   9.4 999.0 99.0 99.00
2006 07 25 15 00 297 10.3 12.0  2.12  7.14  5.92 999 1007.8   8.4   9.4 999.0 99.0 99.00
2006 07 25 16 00 296 10.4 12.6  2.26  7.69  6.13 999 1008.4   8.2   9.4 999.0 99.0 99.00
